ID,mean,std,p50,p85
-154540889#0,9.479000,3.206000,9.269000,10.942000
-154540889#1,9.479000,3.206000,9.269000,10.942000
-154540890,13.441000,3.526000,13.286000,15.311000
-155137785#0,19.007000,11.531000,16.773000,21.776000
-155137785#1,19.007000,11.531000,16.773000,21.776000
-155313766#0,17.201000,7.816000,15.458000,26.863000
-155313766#1,17.201000,7.816000,15.458000,26.863000
-155313766#2,17.201000,7.816000,15.458000,26.863000
-155313766#3,17.201000,7.816000,15.458000,26.863000
-155341957#0,16.571000,6.732000,15.662000,22.038000
-155341957#1,16.571000,6.732000,15.662000,22.038000
-155451001#0,16.537000,7.993000,16.578000,24.194000
-155451001#1,16.537000,7.993000,16.578000,24.194000
-155451001#2,16.537000,7.993000,16.578000,24.194000
-155451007,10.619000,6.058000,10.288000,16.242000
-155475436#0,14.937000,8.096000,13.817000,19.679000
-155475436#1,14.937000,8.096000,13.817000,19.679000
-155894302,16.197000,5.487000,15.609000,20.583000
-155894306,18.584000,7.093000,17.267000,26.532000
-156043630,10.681000,4.927000,9.601000,16.113000
-156046868,26.242000,9.748000,24.978000,35.478000
-156097875#0,13.085000,2.461000,13.239000,15.742000
-156097875#1,13.085000,2.461000,13.239000,15.742000
-156097875#2,13.085000,2.461000,13.239000,15.742000
-156097875#3,13.085000,2.461000,13.239000,15.742000
-156097875#4,13.085000,2.461000,13.239000,15.742000
-156155821,15.748000,7.314000,14.023000,21.317000
-156155823,15.512000,7.120000,14.988000,21.918000
-156159278#0,14.287000,4.617000,13.943000,17.143000
-156159278#1,14.287000,4.617000,13.943000,17.143000
-156159278#2,14.287000,4.617000,13.943000,17.143000
-156159278#3,14.287000,4.617000,13.943000,17.143000
-156159285#0,17.402000,4.467000,16.212000,21.839000
-156159285#1,17.402000,4.467000,16.212000,21.839000
-156159285#2,17.402000,4.467000,16.212000,21.839000
-156159285#3,17.402000,4.467000,16.212000,21.839000
-156159285#4,17.402000,4.467000,16.212000,21.839000
-156208034#0,16.011000,10.640000,14.533000,21.531000
-156208034#1,16.011000,10.640000,14.533000,21.531000
-156208034#2,16.011000,10.640000,14.533000,21.531000
-156208034#3,16.011000,10.640000,14.533000,21.531000
-156208034#4,16.011000,10.640000,14.533000,21.531000
-156329913#0,16.502000,8.437000,15.337000,22.616000
-156329913#1,16.502000,8.437000,15.337000,22.616000
-156334668,18.786000,7.520000,18.308000,25.629000
-156334672#0,22.748000,7.757000,21.215000,29.447000
-156334672#1,22.748000,7.757000,21.215000,29.447000
-156334672#2,22.748000,7.757000,21.215000,29.447000
-156865622,17.145000,5.526000,16.941000,19.841000
-156865628#0,22.395000,11.070000,19.536000,24.703000
-156865628#1,22.395000,11.070000,19.536000,24.703000
-156865628#2,22.395000,11.070000,19.536000,24.703000
-156865628#3,22.395000,11.070000,19.536000,24.703000
-156866875,14.616000,7.865000,13.977000,22.319000
-156866882,11.939000,8.335000,10.224000,12.946000
-156871862,13.142000,4.876000,12.727000,15.768000
-156872562#0,16.257000,5.770000,15.322000,21.562000
-156872562#1,16.257000,5.770000,15.322000,21.562000
-156872562#2,16.257000,5.770000,15.322000,21.562000
-156872562#3,16.257000,5.770000,15.322000,21.562000
-156872562#4,16.257000,5.770000,15.322000,21.562000
-156872630,9.071000,2.000000,9.293000,10.614000
-156880226#0,16.573000,8.777000,14.493000,19.773000
-156880226#1,16.573000,8.777000,14.493000,19.773000
-156929605#0,11.903000,5.647000,11.331000,14.732000
-156929605#1,11.903000,5.647000,11.331000,14.732000
-156929606,6.899000,7.082000,3.926000,13.213000
-156929607#0,16.472000,6.852000,15.278000,19.883000
-156929607#1,16.472000,6.852000,15.278000,19.883000
-156929610,20.329000,7.041000,18.942000,26.595000
-156929611#0,20.115000,6.022000,19.424000,25.503000
-156929611#1,20.115000,6.022000,19.424000,25.503000
-156929611#2,20.115000,6.022000,19.424000,25.503000
-156929611#3,20.115000,6.022000,19.424000,25.503000
-156929617,13.886000,5.347000,13.224000,18.124000
-156931388#0,15.150000,3.327000,15.201000,18.698000
-156931388#1,15.150000,3.327000,15.201000,18.698000
-156931388#2,15.150000,3.327000,15.201000,18.698000
-156931388#3,15.150000,3.327000,15.201000,18.698000
-156931388#4,15.150000,3.327000,15.201000,18.698000
-15693581#0,18.777000,4.246000,17.915000,22.504000
-15693581#1,18.777000,4.246000,17.915000,22.504000
-15693581#2,18.777000,4.246000,17.915000,22.504000
-157012197,5.662000,3.387000,4.348000,8.441000
-157012199#0,5.546000,4.718000,3.995000,9.093000
-157012199#1,5.546000,4.718000,3.995000,9.093000
-157012199#2,5.546000,4.718000,3.995000,9.093000
-157012199#3,5.546000,4.718000,3.995000,9.093000
-157115249#0,15.471000,5.381000,14.883000,20.266000
-157115249#1,15.471000,5.381000,14.883000,20.266000
-157380566#0,10.917000,8.407000,9.084000,20.324000
-157380566#1,10.917000,8.407000,9.084000,20.324000
-157380566#2,10.917000,8.407000,9.084000,20.324000
-157380566#3,10.917000,8.407000,9.084000,20.324000
-157467038#0,5.066000,4.768000,3.322000,8.618000
-157467038#1,5.066000,4.768000,3.322000,8.618000
-157541665#0,9.880000,8.450000,7.047000,18.447000
-157541665#1,9.880000,8.450000,7.047000,18.447000
-157547564#0,15.875000,3.161000,15.918000,18.277000
-157547564#1,15.875000,3.161000,15.918000,18.277000
-157547569#0,15.236000,6.294000,14.310000,20.907000
-157547569#1,15.236000,6.294000,14.310000,20.907000
-157615120#0,24.576000,9.328000,23.651000,33.796000
-157615120#1,24.576000,9.328000,23.651000,33.796000
-157743644#0,13.433000,7.243000,10.938000,22.814000
-157743644#1,13.433000,7.243000,10.938000,22.814000
-157743644#2,13.433000,7.243000,10.938000,22.814000
-157743644#3,13.433000,7.243000,10.938000,22.814000
-158540399#0,8.783000,10.692000,5.226000,12.459000
-158540399#1,8.783000,10.692000,5.226000,12.459000
-158540401,10.194000,6.341000,9.154000,14.060000
-158919912#0,14.600000,10.885000,13.379000,17.229000
-158919912#1,14.600000,10.885000,13.379000,17.229000
-158919914,16.590000,5.474000,15.718000,20.972000
-15915242,14.182000,4.391000,13.966000,17.876000
-159391530#0,17.727000,8.138000,18.025000,24.073000
-159391530#1,17.727000,8.138000,18.025000,24.073000
-159391530#2,17.727000,8.138000,18.025000,24.073000
-160532844#0,21.272000,10.125000,20.107000,31.263000
-160532844#1,21.272000,10.125000,20.107000,31.263000
-160532844#2,21.272000,10.125000,20.107000,31.263000
-160532844#3,21.272000,10.125000,20.107000,31.263000
-160532844#4,21.272000,10.125000,20.107000,31.263000
-160532844#5,21.272000,10.125000,20.107000,31.263000
-161652141#0,20.101000,6.577000,19.992000,25.959000
-161652141#1,20.101000,6.577000,19.992000,25.959000
-161652141#11,20.101000,6.577000,19.992000,25.959000
-161652141#12,20.101000,6.577000,19.992000,25.959000
-161652141#13,20.101000,6.577000,19.992000,25.959000
-161652141#14,20.101000,6.577000,19.992000,25.959000
-161652141#2,20.101000,6.577000,19.992000,25.959000
-161652141#3,20.101000,6.577000,19.992000,25.959000
-161652141#4,20.101000,6.577000,19.992000,25.959000
-161652141#5,20.101000,6.577000,19.992000,25.959000
-161652141#6,20.101000,6.577000,19.992000,25.959000
-161652141#7,20.101000,6.577000,19.992000,25.959000
-161652141#8,20.101000,6.577000,19.992000,25.959000
-161652141#9,20.101000,6.577000,19.992000,25.959000
-161715819,12.448000,7.073000,12.160000,19.847000
-161720541#0,14.797000,6.168000,14.029000,21.127000
-161720541#1,14.797000,6.168000,14.029000,21.127000
-161720541#2,14.797000,6.168000,14.029000,21.127000
-161720542#0,15.690000,9.313000,14.295000,24.697000
-161720542#1,15.690000,9.313000,14.295000,24.697000
-161720542#2,15.690000,9.313000,14.295000,24.697000
-161720542#3,15.690000,9.313000,14.295000,24.697000
-161783228,20.148000,4.753000,21.144000,23.452000
-161783577#0,24.290000,8.140000,23.369000,32.661000
-161783577#1,24.290000,8.140000,23.369000,32.661000
-161851363#0,14.401000,9.451000,12.889000,22.010000
-161851363#1,14.401000,9.451000,12.889000,22.010000
-161851363#3,14.401000,9.451000,12.889000,22.010000
-16294720,15.599000,3.330000,15.414000,18.067000
-164254081,20.686000,7.901000,19.406000,28.742000
-164679417#0,14.029000,6.822000,12.892000,20.105000
-164679417#1,14.029000,6.822000,12.892000,20.105000
-164679417#2,14.029000,6.822000,12.892000,20.105000
-164687435,11.209000,9.070000,9.601000,20.290000
-165069424,24.009000,10.737000,21.866000,34.175000
-165582921,15.280000,7.705000,14.492000,22.839000
-166364166#0,4.523000,4.414000,3.000000,7.171000
-166364166#1,4.523000,4.414000,3.000000,7.171000
-166364166#2,4.523000,4.414000,3.000000,7.171000
-166364278#0,17.616000,7.623000,16.871000,24.051000
-166364278#1,17.616000,7.623000,16.871000,24.051000
-166364278#2,17.616000,7.623000,16.871000,24.051000
-166364279#0,9.090000,6.830000,7.247000,15.777000
-166364279#1,9.090000,6.830000,7.247000,15.777000
-166364279#10,9.090000,6.830000,7.247000,15.777000
-166364279#11,9.090000,6.830000,7.247000,15.777000
-166364279#12,9.090000,6.830000,7.247000,15.777000
-166364279#13,9.090000,6.830000,7.247000,15.777000
-166364279#14,9.090000,6.830000,7.247000,15.777000
-166364279#15,9.090000,6.830000,7.247000,15.777000
-166364279#16,9.090000,6.830000,7.247000,15.777000
-166364279#17,9.090000,6.830000,7.247000,15.777000
-166364279#18,9.090000,6.830000,7.247000,15.777000
-166364279#2,9.090000,6.830000,7.247000,15.777000
-166364279#3,9.090000,6.830000,7.247000,15.777000
-166364279#4,9.090000,6.830000,7.247000,15.777000
-166364279#5,9.090000,6.830000,7.247000,15.777000
-166364279#6,9.090000,6.830000,7.247000,15.777000
-166364279#7,9.090000,6.830000,7.247000,15.777000
-166364279#8,9.090000,6.830000,7.247000,15.777000
-166364279#9,9.090000,6.830000,7.247000,15.777000
-166366049,12.571000,3.752000,12.132000,14.275000
-166369347,19.123000,6.405000,19.436000,25.572000
-166369924,8.568000,8.957000,4.467000,17.874000
-166482547#0,3.438000,4.188000,2.184000,5.334000
-166482547#1,3.438000,4.188000,2.184000,5.334000
-166482547#2,3.438000,4.188000,2.184000,5.334000
-166482549#0,15.627000,10.464000,14.889000,26.758000
-166482549#1,15.627000,10.464000,14.889000,26.758000
-166482670#0,16.688000,3.105000,16.609000,19.582000
-166482670#1,16.688000,3.105000,16.609000,19.582000
-166483493,12.858000,4.200000,12.717000,16.305000
-166490391#0,9.923000,6.657000,9.693000,16.029000
-166490391#1,9.923000,6.657000,9.693000,16.029000
-166490813#0,11.170000,9.230000,8.126000,21.259000
-166490813#1,11.170000,9.230000,8.126000,21.259000
-166490813#2,11.170000,9.230000,8.126000,21.259000
-166491309,23.281000,10.630000,22.302000,34.429000
-166585294,21.851000,8.901000,21.360000,29.718000
-166585296#0,15.894000,4.669000,15.301000,19.715000
-166585296#1,15.894000,4.669000,15.301000,19.715000
-166585296#2,15.894000,4.669000,15.301000,19.715000
-166585297#1,16.222000,7.433000,16.431000,23.826000
-166585298#0,12.833000,8.996000,11.935000,22.105000
-166585298#1,12.833000,8.996000,11.935000,22.105000
-166585298#2,12.833000,8.996000,11.935000,22.105000
-166585298#3,12.833000,8.996000,11.935000,22.105000
-166585298#4,12.833000,8.996000,11.935000,22.105000
-166585298#5,12.833000,8.996000,11.935000,22.105000
-166585298#6,12.833000,8.996000,11.935000,22.105000
-166585298#7,12.833000,8.996000,11.935000,22.105000
-166585298#8,12.833000,8.996000,11.935000,22.105000
-166585554#0,20.778000,9.981000,19.884000,30.038000
-166585554#1,20.778000,9.981000,19.884000,30.038000
-166585558#0,9.513000,7.210000,8.437000,16.242000
-166585558#1,9.513000,7.210000,8.437000,16.242000
-166585558#2,9.513000,7.210000,8.437000,16.242000
-166594097,17.063000,10.977000,16.951000,27.750000
-166594098#0,6.668000,7.490000,3.868000,12.512000
-166594098#1,6.668000,7.490000,3.868000,12.512000
-166594099#0,9.941000,8.390000,7.705000,18.364000
-166594099#1,9.941000,8.390000,7.705000,18.364000
-166594100,14.520000,9.123000,13.406000,23.787000
-166594102#0,18.175000,9.690000,17.425000,27.644000
-166594102#1,18.175000,9.690000,17.425000,27.644000
-166594103,20.462000,8.192000,19.209000,28.190000
-168255403,15.425000,8.577000,13.261000,25.902000
-170130334#0,11.962000,3.735000,11.726000,14.590000
-170130334#1,11.962000,3.735000,11.726000,14.590000
-170130334#2,11.962000,3.735000,11.726000,14.590000
-170130334#4,11.962000,3.735000,11.726000,14.590000
-171689970,11.815000,3.241000,12.036000,13.870000
-171689971,9.964000,3.193000,9.910000,11.713000
-171692574#0,9.173000,8.494000,5.874000,17.465000
-171692574#1,9.173000,8.494000,5.874000,17.465000
-171692574#2,9.173000,8.494000,5.874000,17.465000
-171692574#3,9.173000,8.494000,5.874000,17.465000
-171759888,6.868000,7.389000,3.802000,13.243000
-171759889,20.386000,10.673000,19.506000,30.298000
-171784230,15.478000,8.853000,14.000000,24.025000
-171784231#0,17.372000,11.146000,16.379000,27.620000
-171784231#1,17.372000,11.146000,16.379000,27.620000
-172594245,5.828000,2.530000,5.477000,8.360000
-172976753#0,16.684000,7.091000,15.483000,23.561000
-172976753#1,16.684000,7.091000,15.483000,23.561000
-172976753#2,16.684000,7.091000,15.483000,23.561000
-172976753#3,16.684000,7.091000,15.483000,23.561000
-172976753#4,16.684000,7.091000,15.483000,23.561000
-173128935,8.252000,4.407000,7.864000,11.536000
-173295283#0,16.690000,6.637000,14.697000,21.353000
-173295283#1,16.690000,6.637000,14.697000,21.353000
-173295914,14.406000,7.575000,13.642000,21.592000
-173296855#0,13.943000,6.483000,13.751000,19.753000
-173296855#1,13.943000,6.483000,13.751000,19.753000
-173296855#2,13.943000,6.483000,13.751000,19.753000
-173296855#3,13.943000,6.483000,13.751000,19.753000
-173296856,7.295000,2.627000,6.958000,9.185000
-173303012,9.847000,3.476000,9.836000,12.760000
-173540092,21.184000,5.096000,21.142000,24.939000
-173705534,19.395000,8.218000,18.721000,24.360000
-173705535#0,21.424000,10.742000,20.615000,32.385000
-173705535#1,21.424000,10.742000,20.615000,32.385000
-173705539#0,23.140000,8.944000,22.407000,31.587000
-173705539#1,23.140000,8.944000,22.407000,31.587000
-173705539#2,23.140000,8.944000,22.407000,31.587000
-173705539#3,23.140000,8.944000,22.407000,31.587000
-173705539#4,23.140000,8.944000,22.407000,31.587000
-173705539#5,23.140000,8.944000,22.407000,31.587000
-173705539#6,23.140000,8.944000,22.407000,31.587000
-173705539#7,23.140000,8.944000,22.407000,31.587000
-174640049,14.240000,4.052000,13.636000,18.171000
-174660854,8.799000,6.788000,7.562000,11.135000
-174967594#0,4.544000,4.250000,3.363000,7.273000
-174967594#1,4.544000,4.250000,3.363000,7.273000
-174967594#2,4.544000,4.250000,3.363000,7.273000
-17513374,13.741000,3.286000,14.203000,16.069000
-17513379,16.737000,4.269000,16.694000,19.809000
-17513383,15.913000,2.602000,15.922000,18.630000
-17513386#0,15.830000,4.928000,15.505000,18.609000
-17513386#1,15.830000,4.928000,15.505000,18.609000
-17513387#0,12.503000,6.329000,11.776000,17.603000
-17513387#1,12.503000,6.329000,11.776000,17.603000
-17513388,11.849000,6.597000,10.943000,17.995000
-17513389,13.293000,7.262000,12.879000,19.914000
-17513393#0,4.278000,3.615000,2.825000,8.040000
-17513393#1,4.278000,3.615000,2.825000,8.040000
-176022840#0,12.572000,2.353000,12.449000,14.445000
-176022840#1,12.572000,2.353000,12.449000,14.445000
-176022840#2,12.572000,2.353000,12.449000,14.445000
-17896746,11.888000,2.820000,12.170000,14.270000
-17926243,18.385000,5.025000,17.524000,23.395000
-17926244,13.204000,3.214000,12.696000,16.212000
-17926245,16.789000,4.951000,16.120000,21.028000
-17926247,14.424000,5.647000,13.578000,19.453000
-17933748,12.810000,6.668000,11.974000,18.831000
-17933751#1,12.767000,6.512000,11.866000,18.710000
-17944922#0,12.826000,7.639000,12.562000,19.467000
-17944922#1,12.826000,7.639000,12.562000,19.467000
-17983296#0,11.243000,4.985000,10.060000,14.737000
-17983296#1,11.243000,4.985000,10.060000,14.737000
-17983301,13.352000,9.449000,11.052000,15.990000
-180377420#0,7.830000,5.494000,5.824000,14.063000
-180377420#1,7.830000,5.494000,5.824000,14.063000
-180377420#3,7.830000,5.494000,5.824000,14.063000
-180377420#4,7.830000,5.494000,5.824000,14.063000
-180377424,12.736000,7.143000,11.552000,19.109000
-18122224#0,16.739000,5.695000,16.022000,20.446000
-18122224#1,16.739000,5.695000,16.022000,20.446000
-18122224#2,16.739000,5.695000,16.022000,20.446000
-18122226#0,16.625000,5.881000,15.811000,22.475000
-18122226#1,16.625000,5.881000,15.811000,22.475000
-18122226#2,16.625000,5.881000,15.811000,22.475000
-18122226#3,16.625000,5.881000,15.811000,22.475000
-18122226#4,16.625000,5.881000,15.811000,22.475000
-18122226#5,16.625000,5.881000,15.811000,22.475000
-18122226#6,16.625000,5.881000,15.811000,22.475000
-18122226#8,16.625000,5.881000,15.811000,22.475000
-18122226#9,16.625000,5.881000,15.811000,22.475000
-18131101,15.555000,7.493000,15.646000,22.742000
-18131104#0,20.110000,8.048000,18.457000,25.584000
-18131104#1,20.110000,8.048000,18.457000,25.584000
-18131106#0,16.903000,7.154000,16.392000,23.489000
-18131106#2,16.903000,7.154000,16.392000,23.489000
-18131108#0,7.526000,5.799000,5.075000,14.291000
-18131108#2,7.526000,5.799000,5.075000,14.291000
-182493612,26.027000,11.128000,25.496000,36.741000
-182493613#0,26.120000,9.551000,24.627000,35.308000
-182493613#1,26.120000,9.551000,24.627000,35.308000
-182493613#11,26.120000,9.551000,24.627000,35.308000
-182493613#12,26.120000,9.551000,24.627000,35.308000
-182493613#2,26.120000,9.551000,24.627000,35.308000
-182493613#3,26.120000,9.551000,24.627000,35.308000
-182493613#4,26.120000,9.551000,24.627000,35.308000
-182493613#5,26.120000,9.551000,24.627000,35.308000
-182493613#6,26.120000,9.551000,24.627000,35.308000
-182493613#7,26.120000,9.551000,24.627000,35.308000
-182493613#8,26.120000,9.551000,24.627000,35.308000
-182493613#9,26.120000,9.551000,24.627000,35.308000
-182543280#0,19.585000,7.150000,19.052000,24.388000
-182543280#1,19.585000,7.150000,19.052000,24.388000
-18309856#0,19.835000,9.218000,18.427000,28.845000
-18309856#1,19.835000,9.218000,18.427000,28.845000
-18309858,10.725000,5.066000,9.222000,16.926000
-183321212#0,18.264000,6.203000,17.161000,23.442000
-183321212#1,18.264000,6.203000,17.161000,23.442000
-183454771#0,15.285000,8.652000,14.440000,24.018000
-183454771#1,15.285000,8.652000,14.440000,24.018000
-183454771#10,15.285000,8.652000,14.440000,24.018000
-183454771#2,15.285000,8.652000,14.440000,24.018000
-183454771#3,15.285000,8.652000,14.440000,24.018000
-183454771#4,15.285000,8.652000,14.440000,24.018000
-183454771#5,15.285000,8.652000,14.440000,24.018000
-183454771#6,15.285000,8.652000,14.440000,24.018000
-183454771#7,15.285000,8.652000,14.440000,24.018000
-183454771#8,15.285000,8.652000,14.440000,24.018000
